turbine_id,origin,valid_at,lead_hour,power_norm,run_id,model_id,mode,provenance_status
T2,2026-02-04T18:00:00Z,2026-02-05T23:00:00Z,29,0.15526005332789244,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T00:00:00Z,30,0.02373422773814474,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T01:00:00Z,31,0.011058427682067691,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T02:00:00Z,32,0.06277761082665705,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T03:00:00Z,33,0.21831250180617173,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T04:00:00Z,34,0.6320099509900499,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T05:00:00Z,35,0.955419010839927,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T06:00:00Z,36,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T07:00:00Z,37,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T08:00:00Z,38,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T09:00:00Z,39,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T10:00:00Z,40,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T11:00:00Z,41,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T12:00:00Z,42,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T13:00:00Z,43,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T14:00:00Z,44,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T15:00:00Z,45,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T16:00:00Z,46,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T17:00:00Z,47,0.9699729236460276,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-04T18:00:00Z,2026-02-06T18:00:00Z,48,0.9741823038548068,2026-02-04T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-05T19:00:00Z,1,0.9107877883570776,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-05T20:00:00Z,2,0.9107877883570776,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-05T21:00:00Z,3,0.9107877883570776,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-05T22:00:00Z,4,0.8340855563578548,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-05T23:00:00Z,5,0.7016436078737346,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T00:00:00Z,6,0.5966603891926676,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T01:00:00Z,7,0.08683856482987783,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T02:00:00Z,8,0.010254980866220407,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T03:00:00Z,9,0.1218260723313457,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T04:00:00Z,10,0.3042328055482564,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T05:00:00Z,11,0.44451751697510405,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T06:00:00Z,12,0.6132597935824334,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T07:00:00Z,13,0.9034210893365184,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T08:00:00Z,14,0.9796728212995793,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T09:00:00Z,15,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T10:00:00Z,16,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T11:00:00Z,17,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T12:00:00Z,18,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T13:00:00Z,19,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T14:00:00Z,20,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T15:00:00Z,21,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T16:00:00Z,22,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T17:00:00Z,23,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T18:00:00Z,24,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T19:00:00Z,25,0.9899722069308778,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T20:00:00Z,26,0.990563346414671,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T21:00:00Z,27,0.9810330428868794,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T22:00:00Z,28,0.9335905259595965,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-06T23:00:00Z,29,0.8807553668396259,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T00:00:00Z,30,0.7016436078737346,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T01:00:00Z,31,0.41001185052301486,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T02:00:00Z,32,0.154222506633077,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T03:00:00Z,33,0.031039287640752273,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T04:00:00Z,34,0.01286559221012968,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T05:00:00Z,35,0.01286559221012968,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T06:00:00Z,36,0.0478429257809409,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T07:00:00Z,37,0.2476507491429141,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T08:00:00Z,38,0.5421730577437245,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T09:00:00Z,39,0.8554538747307294,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T10:00:00Z,40,0.5421730577437245,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T11:00:00Z,41,0.3042328055482564,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T12:00:00Z,42,0.07022713308016194,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T13:00:00Z,43,0.011348087933316887,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T14:00:00Z,44,0.31035561283992297,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T15:00:00Z,45,0.8986718395968637,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T16:00:00Z,46,0.9691199936798383,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T17:00:00Z,47,0.9904502059553967,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-05T18:00:00Z,2026-02-07T18:00:00Z,48,0.990563346414671,2026-02-05T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-05T19:00:00Z,1,0.9167115969912738,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-05T20:00:00Z,2,0.9167115969912738,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-05T21:00:00Z,3,0.9167115969912738,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-05T22:00:00Z,4,0.8266470186376589,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-05T23:00:00Z,5,0.6960683102324345,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T00:00:00Z,6,0.5627464529158978,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T01:00:00Z,7,0.07151243686644647,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T02:00:00Z,8,0.01005651936154835,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T03:00:00Z,9,0.1128281712791059,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T04:00:00Z,10,0.2633777719481949,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T05:00:00Z,11,0.45739636512693105,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T06:00:00Z,12,0.6234514179533457,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T07:00:00Z,13,0.912680766818224,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T08:00:00Z,14,0.968052204229603,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T09:00:00Z,15,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T10:00:00Z,16,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T11:00:00Z,17,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T12:00:00Z,18,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T13:00:00Z,19,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T14:00:00Z,20,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T15:00:00Z,21,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T16:00:00Z,22,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T17:00:00Z,23,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T18:00:00Z,24,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T19:00:00Z,25,0.9699729236460276,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T20:00:00Z,26,0.9741823038548068,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T21:00:00Z,27,0.9693104181391989,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T22:00:00Z,28,0.9558841460275713,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-06T23:00:00Z,29,0.8421657238361329,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T00:00:00Z,30,0.6960683102324345,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T01:00:00Z,31,0.38119405871101397,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T02:00:00Z,32,0.1382863255847333,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T03:00:00Z,33,0.02494740442920006,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T04:00:00Z,34,0.010855926508843797,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T05:00:00Z,35,0.011058427682067691,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T06:00:00Z,36,0.047200338878422766,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T07:00:00Z,37,0.21494364629665355,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T08:00:00Z,38,0.514938375780192,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T09:00:00Z,39,0.8632059551768796,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T10:00:00Z,40,0.5200842255867648,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T11:00:00Z,41,0.2633777719481949,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T12:00:00Z,42,0.05948198578834669,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T13:00:00Z,43,0.010301445237540003,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T14:00:00Z,44,0.29242132618959793,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T15:00:00Z,45,0.9032622219912736,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T16:00:00Z,46,0.9630951211074934,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T17:00:00Z,47,0.982938167706126,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T2,2026-02-05T18:00:00Z,2026-02-07T18:00:00Z,48,0.9771711428105438,2026-02-05T00:00:00Z,sha256:071928f407ba189f1d74b42e9e9ac8b1c0b71991dbfd32c9574f67294a09100f,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-06T19:00:00Z,1,0.9810330428868794,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-06T20:00:00Z,2,0.9107877883570776,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-06T21:00:00Z,3,0.7016436078737346,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-06T22:00:00Z,4,0.5277647860549761,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-06T23:00:00Z,5,0.31035561283992297,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-07T00:00:00Z,6,0.15017722204229075,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-07T01:00:00Z,7,0.031039287640752273,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-07T02:00:00Z,8,0.011787929746785891,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-07T03:00:00Z,9,0.010254980866220407,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
T1,2026-02-06T18:00:00Z,2026-02-07T04:00:00Z,10,0.05462434052126513,2026-02-06T00:00:00Z,sha256:594ab96b14faef987df918ca088c7784f8964e26a17075bcc4a009b6d23b8b96,archive,verified
